phoneme,stress,word,time,duration,nextSeg,F1,F2,F3,F4,F1_df,F2_df,F3_df,F4_df,F1_lm,F2_lm,F3_lm,F4_lm,speaker,lesson,environment,vowel_length,is_outlier
oː,TRUE,tô,71.71533844573739,0.05663447486911365,b,419.458069111419,1137.07016810549,2823.3552364643506,3713.6168853905992,0.381748715762627,1.034847362278215,2.569535109779135,3.3797620816675678,-1.3983110282853417,-0.4010643895347519,0.5084066620911045,0.7824869876615264,RM,13,elsewhere,long,FALSE
oː,TRUE,bSnôn,72.05397930903786,0.18878158289707872,n,542.24200673503594,1068.8481252751099,3071.16282253296,3582.917126275881,0.49349435604412,0.9727584929607848,2.7950647507712123,3.260812253623432,-1.1415621860781204,-0.46293776559512523,0.5925369436664347,0.7466579925805021,RM,13,prenasal,long,FALSE
a,TRUE,à,72.61444539832908,0.058086640891403356,m,676.7139535749391,1568.93290610005,2291.65424877826,3917.57694953205,0.6158772514810356,1.427885565034456,2.0856341333385795,3.5653861005779772,-0.9200259316979054,-0.07912360514092942,0.29975462038260225,0.8359540217926025,RM,13,prenasal,short,FALSE
oː,TRUE,tôlt,72.97454757420034,0.08422562929254697,l,405.51249731696106,976.79717802453,2814.2768791877593,3699.1733705883507,0.36905685329735705,0.888982941873918,2.56127289840026,3.3666170413574905,-1.432122902149934,-0.5529955609623931,0.5051860315364927,0.7785900655628968,RM,13,prelateral,long,FALSE
eː,TRUE,mujêr,73.4354565017629,0.1974945790307885,r,396.00547022534204,2344.73102917952,2534.55218605988,3829.8690919774504,0.3604045095943634,2.1339393019527373,2.3066955038233115,3.4855631946682424,-1.455846569895007,0.32265137983720127,0.4004976532241029,0.8133113071957645,RM,13,prerhotic,long,FALSE
iː,TRUE,amîg,75.16884644289493,0.18152075278564436,g,314.8811853611949,1879.34045854027,2755.1744450534998,3656.75671216985,0.286573312045453,1.7103874245364081,2.507483783371445,3.328013647906252,-1.6850792164121327,0.1014015795924621,0.4839614442666429,0.7670572945671967,RM,13,elsewhere,long,FALSE
iː,TRUE,mî,75.58277998790271,0.06635973412201676,s,339.35824440814997,2410.3659732175006,2784.6537575879506,3691.93850105192,0.3088498792279979,2.1936736531090513,2.5343129005831644,3.360032587850389,-1.6102182771947584,0.3502592763081376,0.4946042258522034,0.7766323433763525,RM,13,elsewhere,long,FALSE
ɔː,TRUE,sòzra,75.84963985941198,0.21468312101892195,θ,616.5153139876751,1052.9285516371103,2967.79847733681,3738.90684708114,0.56109048006005,0.9582700917609485,2.7009928781812635,3.402778471404692,-1.013191432251455,-0.4779439371190035,0.5583011087562024,0.7892739660533046,RM,13,elsewhere,long,FALSE
e,TRUE,mé,78.04829528789136,0.11907761382738609,NA,486.69674123941803,2173.7788087729696,3057.8395692652402,3700.9583408314707,0.4429426195748095,1.9783557158860325,2.7829392602889174,3.3682415424653818,-1.2496333735622285,0.24694772385577757,0.5881893277243613,0.7790724813758434,RM,13,elsewhere,short,FALSE
ɔː,TRUE,ò,79.34566563818143,0.059538806913693065,d,538.268077392726,1167.91822900554,2958.01740019582,3806.9274065481404,0.48987768364067347,1.0629221771394672,2.6920911215759893,3.4646839707481445,-1.148917873578867,-0.37429644323010436,0.5549999309181466,0.8073030930323171,RM,13,elsewhere,long,FALSE
e,TRUE,détt,79.5015360352978,0.10165162155996654,tː,525.4871320317629,2052.4588847599694,2902.47050718273,3859.439416277981,0.4782457474900211,1.867942474136998,2.641537903903311,3.5124751416724456,-1.1729488918318935,0.1895192145858644,0.5360429575886299,0.8210026282141651,RM,13,elsewhere,short,FALSE
o,TRUE,carólla,8.566424324790585,0.07195817724491427,lː,536.0515895139379,1092.6724696186898,2410.2867189267495,2786.1754076368,0.517222249740525,1.054291273491354,2.3256230252267303,2.6883082537192267,-1.1054511489300518,-0.39329977302443986,0.39781943545492027,0.5427435582819582,LL,13,prelateral,short,FALSE
oː,TRUE,côsa,81.01316792815855,0.3020505326352776,s,515.352183526093,832.164552602,2663.3807329126903,3097.49569762925,0.49724993076459684,0.8029339535051088,2.5698268628244634,2.9886931120605165,-1.1448310360115572,-0.6656513536272559,0.4976699925600885,0.6486676700582796,LL,13,elsewhere,long,FALSE
oː,TRUE,vôl,82.25390380357948,0.053730142824534255,l,506.39747895241493,882.7798400449201,2677.5360232380203,3427.0293210835302,0.48860976900412306,0.8517713291506664,2.583484934642581,3.306651542596498,-1.1623596620168088,-0.6066057167192067,0.5029707018261744,0.7497675232797851,LL,13,prelateral,long,FALSE
ɛː,TRUE,pèvel,82.94901642769554,0.17280775665190617,v,612.014995491106,1722.82271266596,2477.8186352327502,3550.0100929924906,0.5905173663040066,1.6623068689286906,2.390782816493743,3.4253124938292987,-0.9729247698137815,0.062037782207390535,0.42545231506948333,0.7850241710995212,LL,13,elsewhere,long,FALSE
a,TRUE,vàdder,84.01106953028308,0.0765248962780163,dː,727.061803721337,1297.6992146227099,2420.9316217596497,3716.9420307956398,0.7015230421425253,1.2521162522478044,2.335894015368732,3.5863807829885186,-0.8006700685458332,-0.22133341392650152,0.40222615827659247,0.8309750200166368,LL,13,elsewhere,short,FALSE
o,TRUE,carólla,84.96679345891619,0.07551263315880874,lː,517.6755107468011,1055.65560871045,2517.69179010929,3018.44240193256,0.4994916488295833,1.0185746662620903,2.4292553875539213,2.9124166411956134,-1.140332935620071,-0.4277642715026113,0.4414162499929484,0.6228146619066282,LL,13,prelateral,short,FALSE
e,TRUE,l'é,85.4045864552618,0.04792147873540386,d,413.58403405589297,1675.22180641758,2557.93266953114,3864.5088815334198,0.3990564877255883,1.6163779913708436,2.4680827664727656,3.7287642028286236,-1.3648208343926154,0.034019302771645776,0.45727310580190306,0.8699083303180126,LL,13,elsewhere,short,FALSE
ɛː,TRUE,dvintè,86.01462864193458,0.16990342460735522,t,634.945363431346,1815.54147533361,2314.2071986873602,3353.4242726496,0.6126422824975823,1.751768793784848,2.2329183927168867,3.2356319439459695,-0.9361426011118947,0.11445748126112143,0.3571408906341542,0.728055719235928,LL,13,elsewhere,long,FALSE
o,TRUE,tótta,86.32660688644657,0.10310378758222784,tː,557.1923458723761,1087.1682230975398,2633.52770449628,3382.1894838520598,0.5376204162208119,1.048980369047666,2.5410224514186424,3.263386748788332,-1.0667710494199616,-0.3983499202557397,0.48639800443469916,0.7365970005857827,LL,13,elsewhere,short,FALSE
ɑ,TRUE,råssa,86.81179779285821,0.10891245167138663,sː,845.6925183361511,1455.0995647607203,2365.7860082674297,4345.233652917639,0.815986736125854,1.4039877601415636,2.2826854458360306,4.1926030433902195,-0.6495257144247519,-0.10685194780915452,0.37918404146634455,0.9871532569161756,LL,13,elsewhere,short,FALSE
ɔː,TRUE,a n l'ò,88.6299020577326,0.07115613509196805,m,463.6437058959681,986.8314154379099,2552.4864417840795,3599.3097524845707,0.4473577643133016,0.9521679905291115,2.462827842836613,3.4728804542509004,-1.2505651724275149,-0.4951823346451807,0.4551416838225064,0.7988158161772878,LL,13,prenasal,long,FALSE
o,TRUE,sintó,89.48774094211089,0.15392959836221115,NA,490.335268182549,960.2728541518301,2721.517212814501,3327.351129272851,0.4731117591992654,0.9265423248525794,2.625921241639895,3.210474645396855,-1.1945921765493095,-0.5224640873093964,0.5192632481445889,0.7202502552937586,LL,13,elsewhere,short,FALSE
oː,TRUE,vôl,9.33268253489375,0.12039156577514555,l,427.0616216843621,851.5102561015099,2823.7822639599494,3289.32058466128,0.41206066182120604,0.8216001201251958,2.7245941321936566,3.173779961102215,-1.3327532385677499,-0.642670009685828,0.5561509391810606,0.7087547587495822,LL,13,prelateral,long,FALSE
ɛː,TRUE,mustrèr,9.890404583624603,0.1245429990777378,r,606.740467320693,1779.1741670029598,2388.5672336644902,3754.5759371341505,0.5854281111278501,1.7166789229594634,2.3046664582650727,3.6226927613198923,-0.9815804210286219,0.0942230300432012,0.38876742687851884,0.8410490705047104,LL,13,prerhotic,long,FALSE
o,TRUE,carólla,91.24677273489334,0.08523789241174028,lː,558.9046362463462,1102.32566923742,2671.83605978384,3180.0448289641095,0.5392725607098094,1.0636053949708206,2.5779851880158,3.0683426238954814,-1.0637026929154452,-0.38450408278481785,0.500839623440557,0.6749690183710078,LL,13,prelateral,short,FALSE
aː,TRUE,tartâja,92.75138036057686,0.2476780342838083,j,750.416070132207,1360.09232810071,2580.0826614413595,3881.117272577431,0.7240569669556625,1.312317746194812,2.489454718112581,3.744789207787835,-0.7690537415782828,-0.174373689727239,0.46589516225839667,0.8741967935531809,LL,13,elsewhere,long,FALSE
uː,TRUE,sûda,93.70992477033452,0.26175979160359475,d,266.9283776109889,657.12263703059,2567.91722810281,3389.95430030065,0.25755225558183764,0.6340405575302392,2.477716607595758,3.2708788184154436,-1.8027011806952116,-0.9018108912499585,0.46116887778082116,0.7388901650839843,LL,13,elsewhere,long,FALSE
iː,TRUE,arîva,95.19251245540451,0.10600811962680723,v,354.75267381006006,2222.67814216627,2421.4158778920405,3649.34258340725,0.3422916369222613,2.1446043844077387,2.3363612615277685,3.5211558327348635,-1.518260701283439,0.31678656366910474,0.40242616710868884,0.812620761756663,LL,13,elsewhere,long,FALSE
iː,TRUE,dîr,96.81742997120412,0.19459024698619493,r,328.82784310998204,2060.6218599292197,2266.5539090340403,3738.04433908994,0.31727744142105024,1.98824048861324,2.186938971772765,3.6067418519307686,-1.5941472138741535,0.24108153551858624,0.33633430078194504,0.8366362951975885,LL,13,prerhotic,long,FALSE
i,TRUE,gnínta,97.3417943008441,0.10746028564908272,n,388.4461637722709,2304.99988447702,2973.7434769139,3799.63589425663,0.3748016098815176,2.2240344944819084,2.8692878099200683,3.6661699430912082,-1.4275269688457675,0.35315435084994284,0.6078953135967415,0.8529789693604437,LL,13,prenasal,short,FALSE
ɔː,TRUE,pò,98.30136859598447,0.18168820775409245,NA,538.057891923476,933.75891287077,1778.8223955020899,3250.3858087256594,0.5191580788029143,0.9009597118594665,1.7163395077788473,3.1362128074989117,-1.1017153942839624,-0.5504632728177761,0.09402529432545315,0.696847424193014,LL,13,elsewhere,long,FALSE
a,TRUE,fà,99.22600717910575,0.08858212735938763,b,747.4634251319719,1330.7538460648598,2510.09409964939,4010.6004651832795,0.7212080365176584,1.2840098072214123,2.4219245734506276,3.869724175789532,-0.7729961799839602,-0.1961806922653775,0.4383939668608807,0.9070146965690027,LL,13,elsewhere,short,FALSE
ɑ,TRUE,båcca,99.40325516130878,0.08132129724796755,kː,815.4985044296881,1311.7715890660902,2446.2552521463404,3916.431036537031,0.7868533166809865,1.2656943206859486,2.360328128309388,3.7788625410253167,-0.6858819663334748,-0.2105476938140347,0.4126321112650606,0.8832545137479189,LL,13,elsewhere,short,FALSE
e,TRUE,rédder,99.88003668880451,0.094355793793099,dː,521.655087157722,1759.24811219538,2424.1949297111896,4027.5389871141397,0.5033314387015566,1.6974527904423031,2.339042696416058,3.886067715463209,-1.132674937544338,0.08296023331017022,0.4035732060411137,0.9112292407688765,LL,13,elsewhere,short,FALSE
æ,TRUE,däl,0.882946491410612,0.06889698249928168,l,438.580551337927,1746.6355040261901,2419.7831269782005,3611.56893087864,0.4231749777314003,1.6852832125509676,2.334785862597065,3.4847090169358843,-1.3061380620565348,0.07576509281906674,0.4017516437213615,0.8022160093419215,LL,14,prelateral,short,FALSE
oː,TRUE,quatôrg',1.3697391904507126,0.17573274415482734,r,472.5075117441779,878.91182676933,2662.777333872501,3391.71021206506,0.45591022025552036,0.8480391836490722,2.5692446587695494,3.2725730520506007,-1.231627909783671,-0.6109969726512947,0.49744341308752915,0.7394080060359931,LL,14,prerhotic,long,FALSE
iː,TRUE,luzî,10.556707978846937,0.24721725025170654,NA,257.75543115137896,2245.6259090586195,2963.30268238926,3758.66305947427,0.24870151789651365,2.1667460883981033,2.859213758581074,3.6266363194644327,-1.8376703603949514,0.3270580082185157,0.6043781419232728,0.8421370494030596,LL,14,elsewhere,long,FALSE
ɛː,TRUE,vuèter,100.81222057225142,0.1146730618637406,t,775.713597655708,1778.18891019617,2722.3479537777303,2761.6806957087892,0.7059768103448129,1.6183294179767478,2.4776083993692617,2.5134051209615125,-0.7834912178821716,0.04607606437967515,0.47197541047759284,0.4863201263439052,RM,14,elsewhere,long,FALSE
o,TRUE,sóbbit,101.37940877445408,0.12360862512585412,bː,618.8804445819029,1315.2543444969997,3157.49042716144,3389.30461136404,0.5632429850026061,1.1970127502293333,2.873631488732885,3.084605537467651,-1.0093624835645443,-0.2554892509769564,0.6202582276877635,0.6911054551870084,RM,14,elsewhere,short,FALSE
æ,TRUE,bä,103.76412634527487,0.13420438148015992,NA,719.5214796098791,1405.71107443135,2509.5930796400703,3632.26882784349,0.6942475793382132,1.3563340891532771,2.4214411522623416,3.5046818096427668,-0.8110951750574484,-0.14138299792324194,0.43819434485533026,0.8079311989964557,LL,14,elsewhere,short,FALSE
e,TRUE,é,104.7420203601226,0.06650392682033157,m,478.8628166210681,1963.71124678384,2754.6617062881505,4128.43646992195,0.46204228879241743,1.8947339561538605,2.657901502152686,3.983421074863433,-1.2182673934335586,0.19290990062060764,0.5313683669491267,0.9359724811022998,LL,14,prenasal,short,FALSE
e,TRUE,mégga,104.855094128972,0.03098173871313747,gː,525.1156448448029,1744.3434110264698,2329.9857310525604,3932.6623325938403,0.5066704408932893,1.6830716315742096,2.248142688600297,3.7945236968299656,-1.1260630402330616,0.07445194061456384,0.36393586806684297,0.8873903593622154,LL,14,elsewhere,short,FALSE
ɑ,TRUE,biSåggn,105.2668127383968,0.08190932990267186,g,697.5275878674629,1476.1523575129097,2285.52125110038,3903.67328491325,0.6730262446941412,1.4243010528238629,2.2052400672774826,3.7665529179861124,-0.8421394890508793,-0.09248733138188125,0.3446678414943207,0.8799917023025605,LL,14,elsewhere,short,FALSE
ɛː,TRUE,stèr,105.6123211845317,0.06999524555320139,r,601.40098999017,1646.03116917289,2612.3098853395995,3986.54670352066,0.5802761881947687,1.5882127039947755,2.5205499290467626,3.8465153261839493,-0.9904196377666841,0.01644076290937857,0.4783085680008661,0.900999092831257,LL,14,prerhotic,long,FALSE
ɛː,TRUE,mèl,105.82156229091946,0.09233415370846389,l,649.8035862262791,1650.6933725577896,2405.3001518921405,3091.0700177490403,0.6269785955903383,1.5927111428962855,2.3208116162680126,2.982493140511569,-0.9130114122732618,0.019269149954721065,0.3957484235717601,0.6465910395481069,LL,14,prelateral,long,FALSE
e,TRUE,lé!,106.47382104434574,0.20998573665957568,NA,549.2047968665922,2095.2183752915603,2284.70754660392,3650.0361789970602,0.5299134377368374,2.0216217673165042,2.204454944952475,3.521825065096803,-1.081210146326673,0.2577315088776446,0.3443117523175747,0.8128108041190272,LL,14,elsewhere,short,FALSE
o,TRUE,tótt,107.45053029903914,0.05510264011634549,tː,523.088095452338,1188.1255691103702,2299.83497572225,3841.5541729873607,0.5047141111691641,1.1463914888989037,2.2190510082315105,3.7066158010169694,-1.1299316620348137,-0.30954936222106255,0.35091109519475605,0.8639507417860637,LL,14,elsewhere,short,FALSE
ɛː,TRUE,animèl,107.90624402540676,0.09978045642689891,l,637.5705361666752,1792.4470484800502,2274.27679895524,3095.9660730403903,0.6151752434563507,1.7294855814087833,2.1943905875830327,2.98721721704111,-0.9320166385831632,0.10165547697816457,0.3397358358156328,0.6481737218669119,LL,14,prelateral,long,FALSE
æ,TRUE,ch'avän,108.30120256987253,0.12211936458216144,n,699.2785170591802,1517.94694173696,2156.9587958700804,3650.2704919118996,0.6747156707743763,1.4646275611342559,2.08119349484464,3.52205114753985,-0.8396324408605356,-0.06456754986011148,0.2867729892269777,0.8128749967414697,LL,14,prenasal,short,FALSE
e,TRUE,qué,108.77634935107095,0.25615281351380764,p,579.0283681947238,1791.7222416151199,2351.48194340713,3537.88189429571,0.5586894267636029,1.728786234098487,2.2688838253349384,3.413610310050799,-1.02833008293464,0.1012510279601937,0.37311946813803853,0.7816019376469425,LL,14,elsewhere,short,FALSE
ɔː,TRUE,piotòst,109.35507393176911,0.23530316590222358,s,554.3102239955698,944.85267496811,2445.49615474772,3719.12374202758,0.5348395317121029,0.9116637946423852,2.3595956949541534,3.58848585946575,-1.071957053329272,-0.5386525386268683,0.41232175313703134,0.8315618118394079,LL,14,elsewhere,long,FALSE
a,TRUE,stà,11.452997164181387,0.0863771115337286,e,691.923423847762,1467.37011156924,2199.4322265844407,3939.08444296151,0.667618932452398,1.4158272919142492,2.1221750044941112,3.8007202242490146,-0.8502062641474186,-0.09845451668129002,0.3062729727507074,0.8890220459435119,LL,14,elsewhere,short,FALSE
a,TRUE,cà,11.928071277616889,0.22934612372748656,i,777.106646645561,1485.8342609929398,2429.1914706353405,3884.6453572772007,0.7498100106946544,1.433642869913245,2.3438637289216295,3.748193365039462,-0.7341039591431553,-0.08594986905713764,0.4056321983723272,0.8751054190444973,LL,14,elsewhere,short,FALSE
ɛː,TRUE,purtèr,110.97309255075247,0.1638186598053437,r,591.5362906154778,1790.1849226929196,2675.8898306751503,4225.757616561201,0.5707579960964695,1.7273029150167731,2.5818965662140014,4.07732372042358,-1.0069585193917874,0.10039264780343693,0.5023556965343561,0.9592722867827108,LL,14,prerhotic,long,FALSE
a,TRUE,cà,111.5845066716981,0.09680193533952772,d,757.283260143504,1485.82981591123,2252.15458935125,3655.6860057488593,0.7306829401577181,1.433638580969406,2.173045442368591,3.5272764361222286,-0.7599441832435794,-0.08595286070194952,0.3299610778014559,0.8143574897813712,LL,14,elsewhere,short,FALSE
aː,TRUE,salâm?,112.14082992021238,0.195093131222734,m,815.71736532796,1442.3258114282303,2120.2752504616296,3888.82778306279,0.7870644898747589,1.3916626974694206,2.045798495080118,3.752228879002132,-0.6856136255164893,-0.11566931801402358,0.2696196398992434,0.876181495622796,LL,14,prenasal,long,FALSE
e,TRUE,moché,112.70551503426546,0.0863771115337215,s,438.7327937685909,2111.40502825864,2309.10105556493,3982.99537992084,0.39929063932161596,1.9215893490855398,2.101512469161465,3.6249234026998107,-1.3533840372251928,0.21783430027915784,0.30733897958645784,0.8525148284769575,RM,14,elsewhere,short,FALSE
aː,TRUE,salâm,113.18282303851646,0.28147024275645555,m,923.3523407232879,1484.8903237272998,2437.479154277061,3685.45942824964,0.8403428047390848,1.3513984254304015,2.2183493544768975,3.35413598481962,-0.6092636988321551,-0.13417840232102485,0.3614450559895328,0.7748758773350382,RM,14,prenasal,long,FALSE
e,TRUE,mé,113.87215414067148,0.07297376664055832,ai,513.7164627259779,2033.8425814525901,2569.18814913154,3830.56358370333,0.4675332634015187,1.8509997797339686,2.3382176877923024,3.486195251467207,-1.1956031104402776,0.18040758527623169,0.41407063794984733,0.8134926263867772,RM,14,elsewhere,short,FALSE
ɔː,TRUE,ò,114.00590662458399,0.07836887877704157,d,556.1351049406611,1444.3383421144697,2621.1150540881504,3692.1183237196096,0.5061384623053174,1.314492074015773,2.3854763549642257,3.3601962444289857,-1.1162633355246445,-0.16186799380418115,0.43408050462503756,0.7766810490328737,RM,14,elsewhere,long,FALSE
o,TRUE,dSgósst,114.29322387704461,0.08190932990267186,sː,559.8626829479228,1328.3612868387897,2728.7332020400904,3487.1683317960997,0.5095309304015724,1.2089413761755516,2.483419612702564,3.1736712924162536,-1.1095830501154573,-0.24557324837539696,0.474318157173256,0.7195707248587517,RM,14,elsewhere,short,FALSE
e,TRUE,ninén,114.94180861150444,0.09084489316477115,n,488.972667567921,2098.84044459444,2876.4354346006803,3279.19006405812,0.4450139397306403,1.9101543236774905,2.6178433888733847,2.9843903071113314,-1.2449680013858533,0.21186570721475828,0.5270325154776634,0.6580771444415046,RM,14,prenasal,short,FALSE
e,TRUE,puvrétt!,115.9377073207173,0.16530792034903638,tː,533.630664671267,1977.2775192266802,2479.8268374296595,3523.21845351094,0.48565717512923035,1.7995199264377424,2.2568899735506314,3.2064805019205083,-1.157570634279356,0.15220159247802645,0.3786694183497348,0.7298555894733472,RM,14,elsewhere,short,FALSE
æ,TRUE,bän,117.10510282508018,0.13105492784427497,ŋ,756.934688252979,1462.5240982752498,2589.2782107458397,3775.1676098897997,0.7303466121979836,1.4111514996076489,2.4983272646955985,3.6425611312994586,-0.7604045818236536,-0.1017624980389531,0.4694528782821399,0.846518506205908,LL,14,prenasal,short,FALSE
a,TRUE,fà,117.47209551662789,0.07446302718425103,m,635.7977545572481,1191.41672669487,2498.44003982276,3666.8427562229203,0.6134647325460894,1.149567041333417,2.41067987394772,3.53804129475313,-0.934801037672865,-0.306783149837325,0.4337402775639383,0.8174047319213207,LL,14,prenasal,short,FALSE
e,TRUE,mégga,117.60166118392851,0.07446302718425103,gː,498.70338664701796,1992.78889013767,2730.04678467329,4159.66240593463,0.48118593926505426,1.9227902186607169,2.634151203890593,4.0135501691347075,-1.177670050982849,0.20760883446888645,0.5223924708127532,0.9435076430803386,LL,14,elsewhere,short,FALSE
i,TRUE,gnínta,117.88017644096774,0.0625489428347663,n,524.0458931760661,2194.5161074124203,3043.82445216349,4075.7329203546396,0.5056382653049856,2.1174315688474588,2.936907121925971,3.9325687893562993,-1.1281022915793741,0.3040352945398288,0.6311884927390965,0.9231243127958608,LL,14,prenasal,short,FALSE
uː,TRUE,vû,118.70189359747351,0.06594199678204403,b,453.05244582121105,1011.9759665553701,2678.09746252496,3573.02599052483,0.4371385326747572,0.9764293145361551,2.5840266528218834,3.4475199353038555,-1.2736736612409247,-0.47002145336003665,0.503180364899829,0.7914865776809057,LL,14,elsewhere,long,FALSE
aː,TRUE,salâm,119.51495512491009,0.22356001410122422,m,707.152853527739,1321.0557247857903,2411.7583163225904,3848.95877474881,0.6823134134229427,1.274652341999147,2.327042931315395,3.7137603088524225,-0.8284347117530162,-0.20349506704036635,0.39842979783468646,0.8658763881245752,LL,14,prenasal,long,FALSE
ɔː,TRUE,magnarò,120.55335969052204,0.08693904157199486,m,598.636678388312,1141.1734594893198,1889.22874231826,3552.3651385672606,0.5776089757591274,1.101088618348173,1.8228677229785661,3.427584816109937,-0.995026687301964,-0.3498691920624859,0.15424239745944845,0.7856873423863933,LL,14,prenasal,long,FALSE
e,TRUE,mé,120.75893854562838,0.15488309654323024,NA,536.3640291409758,1910.4300836064401,2639.49534919805,4021.08903409125,0.5175237146180962,1.8433243462832976,2.546780476725685,3.8798443233896127,-1.104868465070468,0.16540211589334852,0.48866146779862607,0.909626494465626,LL,14,elsewhere,short,FALSE
ɛː,TRUE,bèla,121.55458084410836,0.2784917216690843,l,727.126978572409,1709.8546906238098,2431.2499655444,3954.73103560367,0.7015859276627949,1.6497943614265536,2.345849917170616,3.8158172149220384,-0.8005804311453675,0.05448211518025925,0.40647923873241165,0.8929863172583774,LL,14,prelateral,long,FALSE
iː,TRUE,pîr,13.381404806367378,0.17839293551535643,r,257.255181103584,2242.1100402895904,2958.25294329098,3684.5605732634203,0.24821883962409602,2.1633537179806246,2.8543413965396085,3.555136756028579,-1.8396130396066805,0.32549112927196866,0.6026725967450854,0.8222249956321841,LL,14,prerhotic,long,FALSE
uː,TRUE,sû,13.983927348840913,0.060538651092574725,θ,312.29418984043997,1109.12821587627,2269.82272922601,3167.0068797159292,0.30132454899840777,1.0701689954625218,2.1900929714376494,3.0557626454492626,-1.6457358947638259,-0.37835195983962855,0.3377754601116898,0.6708606643871127,LL,14,elsewhere,long,FALSE
e,TRUE,zién,14.302921584280725,0.14452219972138816,ŋː,450.49537531046195,2139.16147154291,2484.89888665054,3646.48384055506,0.43467128178289055,2.0640213190542323,2.39761436711065,3.5183975060395167,-1.2793337431482241,0.27848764103823154,0.4283056937638712,0.8118370964575261,LL,14,prenasal,short,FALSE
ɛː,TRUE,mèver,14.89244026651688,0.24870651079539036,v,609.2603548408711,1910.4707011042503,2409.62061675512,3638.9793256135104,0.5878594851182926,1.8433635370515131,2.3249803205495936,3.5111565945727694,-0.9774358660557443,0.16542337658557837,0.3975430391968686,0.80977696179633,LL,14,elsewhere,long,FALSE
oː,TRUE,rôSa,15.720587389569445,0.24656413421184986,z,449.750903290165,839.1008812017801,2418.0641038453905,2855.6035171915605,0.43395296007516837,0.8096266367346667,2.3331272218440096,2.7552976325805143,-1.2809876732064787,-0.6573506154119775,0.40104098746326144,0.5673569348473269,LL,14,elsewhere,long,FALSE
iː,TRUE,sît,17.25803031372241,0.13105492784427852,t,339.2384335221879,2283.5533315510506,2395.0775622350407,3926.2857155821803,0.32732234959679263,2.2033412728395527,2.3109481051357843,3.788371064768012,-1.562978350588935,0.34380643306886505,0.3914893399250783,0.8857675929634796,LL,14,elsewhere,long,FALSE
e,TRUE,cuntadén,18.069138304620736,0.13935261016895592,ŋː,390.22024490201994,1997.4280001851102,2438.36225817939,4045.834326682361,0.3765133746651703,1.927266375400979,2.3527123835254278,3.903720413219077,-1.422970244220953,0.20993407756477023,0.4094003328013187,0.9157615149930267,LL,14,prenasal,short,FALSE
oː,TRUE,vôlt,19.002050484928127,0.1979833077131197,l,418.044791146889,810.6117968920499,2672.3989209686997,3318.8909960127103,0.40336055633257256,0.782138259556106,2.578528278147458,3.2023116826456723,-1.3540929718245955,-0.6918922870900159,0.5010502658202309,0.7177044142996882,LL,14,prelateral,long,FALSE
ɑ,TRUE,leziɑ̊n,2.0136360783382647,0.08637711153372839,ŋ,618.4758799587512,1753.5968395948298,2203.5153904135504,3757.9681619539897,0.5967513058446005,1.6920000243549869,2.1261147431742375,3.6259658309036125,-0.9624233610317292,0.07974274005134774,0.30812771432604436,0.8419521534032972,LL,14,prenasal,short,FALSE
ɑ,TRUE,leziɑ̊n,2.9932020539633597,0.09531267479583815,ŋ,861.1108251444189,1643.9062810286803,2265.0633784811203,2785.1914180445606,0.7836968122333564,1.496118820520577,2.061433786904793,2.5348022252712363,-0.6790513818336725,-0.03244402743680741,0.2880834244405852,0.49479728703840387,RM,14,prenasal,short,FALSE
iː,TRUE,lî,20.66464878401895,0.2896002756688817,NA,258.21474100735605,2390.04643877609,2922.42018527869,3948.54079997992,0.24914469404165274,2.3060937048409906,2.8197672994264376,3.80984441741827,-1.8358899862489828,0.38938652072465896,0.5904858280844589,0.8914198174546515,LL,14,elsewhere,long,FALSE
a,TRUE,và,21.382446769052464,0.1876468285043096,a,805.8844380130871,1351.8739136244299,2390.268168429889,3814.08091477265,0.7775769538114014,1.3043880116172575,2.3063076460224288,3.6801075680418562,-0.6977411993902125,-0.18043456136189917,0.38947928853271296,0.8567734466729116,LL,14,elsewhere,short,FALSE
ɛː,TRUE,salutèri,21.960279860002235,0.16977570198008962,r,561.3398801537279,1945.00092320243,2466.5679298246596,3917.62258797841,0.5416222642776787,1.8766808511067792,2.3799273031883597,3.7800122380493484,-1.059354985414524,0.18333617624426424,0.4209014068111543,0.883558711678563,LL,14,prerhotic,long,FALSE
ɛː,TRUE,respirèr,22.99701143401069,0.2576420740575003,r,594.6147951170841,1700.0928983785097,2393.2197477648697,3711.2569067304903,0.5737283650969623,1.6403754617434245,2.3091555482277193,3.5808953545026205,-1.0017677617372316,0.048756620193894484,0.39071335863439494,0.8294443326392562,LL,14,prerhotic,long,FALSE
aː,TRUE,dl'âria,23.3873921643748,0.2487065107953939,r,817.4579273548628,1339.3894451498397,2292.33492835478,3735.42228064654,0.7887439129470492,1.2923420723876076,2.2118144074109054,3.60421189587136,-0.6834821180246777,-0.18971240329981054,0.34764464199605083,0.8359345971277632,LL,14,prerhotic,long,FALSE
oː,TRUE,bôna,23.90320955161746,0.2466491324374972,n,394.682882967988,777.3587770693802,2602.17142903064,3234.1412733453603,0.3808192581760291,0.7500532847891385,2.510767595996,3.1205388774150435,-1.411598939929326,-0.7337795641168219,0.47441998600273916,0.691837168500828,LL,14,prenasal,long,FALSE
