phoneme,stress,word,time,duration,nextSeg,F1,F2,F3,F4,speaker,lesson
t,0,scuntrómmbel,24.049459968637088,0.09331931842967478,r,481.136933414057,"1,628.39486182201","2,539.90907069930","3,656.96076015929",NA,11
r,0,scuntrómmbel,24.11298456491753,0.03372987413120398,o,819.593058079895,"1,136.64248096061","2,668.35843996728","3,000.46599515532",NA,11
o,1,scuntrómmbel,24.18701998536409,0.1143409667619153,mː,548.532771650046,"1,046.22812806520","2,472.03820241083","3,074.44293930624",NA,11
mː,0,scuntrómmbel,24.30128257974065,0.1141842219912128,b,785.549872956019,"2,411.17055054287","2,779.13445363149","4,668.25267265006",NA,11
b,0,scuntrómmbel,24.392104564867463,0.06745974826241152,l,236.487097585993,996.77666328131,"2,321.72659565780","3,117.04483766383",NA,11
l,0,scuntrómmbel,24.48750223893046,0.12333559986358011,NA,464.784337583517,"1,372.67356486633","2,461.54894786659","3,473.42264688471",NA,11
s,0,s'a,25.452279286992287,0.14841144617730961,a,"1,465.604058043490","2,361.98221992388","3,060.57950781020","3,715.74907098406",NA,11
a,0,s'a,25.562463542487563,0.07195706481324038,s,556.991714976116,"1,448.74692674628","2,360.34022333451","3,786.95205798876",NA,11
s,0,sént,25.66927481056972,0.1416654713510681,e,"1,596.505639440210","2,599.23455293207","3,217.18392613239","3,913.44736190684",NA,11
e,1,sént,25.80795915643442,0.1357032203783426,n,418.091506524888,"2,140.57079891693","2,585.56721662761","4,181.31741155321",NA,11
n,0,sént,25.8926757036892,0.03372987413120754,t,438.212778297690,"1,304.33499369738","2,470.57397109394","4,291.43299857401",NA,11
t,0,sént,25.947767831436835,0.07645438136406923,k,204.134726942560,"1,915.09018377786","2,831.48830398669","3,748.04046761405",NA,11
k,0,che,26.03417087239817,0.09635170055860344,e,"1,150.442192615010","2,156.18650556177","2,512.64980009506","3,259.95830740626",NA,11
e,0,che,26.096963001467664,0.02923255758038223,a,423.896728593390,"1,954.37136679076","2,386.47834867019","3,714.15991598090",NA,11
a,0,al,26.12619555904805,0.02923255758037868,l,497.248782950883,"1,582.61229575924","2,257.52929060551","3,766.59153488405",NA,11
l,0,al,26.163860585161224,0.04609749464598067,m,397.593241501027,"1,327.30020192323","2,473.14626449569","3,723.99170965964",NA,11
m,0,mî,26.233006827130197,0.0921949892919649,iː,313.072041542059,"1,558.61818348436","2,256.21474013954","4,389.75203946846",NA,11
iː,1,mî,26.30872874128332,0.05924883901428046,v,277.078337434255,"2,195.98642307509","2,473.41595036187","3,278.37528119464",NA,11
v,0,vSén,26.400020960722248,0.123335599863573,z,222.904546928844,"1,628.70600100892","2,474.50285427950","3,377.20610689484",NA,11
z,0,vSén,26.49485647021639,0.06633541912470875,e,"1,910.807014624250","2,484.80193903684","3,595.14147911217","4,185.43649725495",NA,11
e,1,vSén,26.576370332700137,0.0966923058427902,n,436.160561752673,"1,930.78675317653","2,476.45865698758","3,440.91671490991",NA,11
n,0,vSén,26.66100850756956,0.07258404389605388,e,311.975130559032,712.57835717394,"2,367.20597967564","2,563.44685564328",NA,11
e,0,ed,26.73552772019962,0.07645438136406923,d,441.742852679042,"1,982.42281317231","2,473.15527372047","3,695.29172415146",NA,11
d,0,ed,26.825944285528287,0.1043787492932573,c,403.924213213690,"1,883.28364127256","3,137.49284011123","3,998.06499594714",NA,11
c,0,cà,26.912987863443828,0.06970840653782773,a,"1,277.556305968970","2,029.74133338571","2,704.74729352614","3,803.26004308187",NA,11
a,1,cà,27.080656091861464,0.2656280502974475,l,763.224272134454,"1,442.42907208732","2,272.08203662218","3,637.70640765017",NA,11
l,0,al,27.232021547782352,0.03710286154433007,p,455.491366471174,"1,330.58074216353","2,486.58653633107","3,961.16428275791",NA,11
p,0,péccia,27.32292190529452,0.1446978534800003,e,551.087473482506,"1,586.73104845781","2,823.35711622027","3,798.23796775825",NA,11
e,1,péccia,27.42281689590834,0.05509212774763838,tsː,436.528012213281,"1,809.51378573457","2,469.23187345363","3,304.04364536366",NA,11
tsː,0,péccia,27.50311449899764,0.10550307843096007,a,"1,011.866381988050","2,159.42310261547","3,222.86121542129","3,863.77563731399",NA,11
a,0,péccia,27.572730975278724,0.03372987413120754,s,456.815897012627,"1,434.61605996636","2,253.42128301082","3,731.94661484495",NA,11
s,0,sô,27.6503096857805,0.12142754687234358,oː,"1,316.876031229000","2,178.44640289468","3,112.25199754462","3,892.57527425282",NA,11
oː,1,sô,27.741772207861516,0.06149749728969311,m,419.773255560949,977.51971156959,"2,342.62451635002","2,846.31359038794",NA,11
m,0,mujêr,27.80119134951789,0.05734078602305104,u,224.296760219990,467.85989116754,"2,396.12312988923","3,013.47336445727",NA,11
u,0,mujêr,27.86854560965217,0.07736773424550591,j,403.292353143870,733.94055259846,"2,452.20611825395","3,250.30855565138",NA,11
j,0,mujêr,27.955575629696316,0.09669230584279376,eː,254.725298374601,"2,198.16427721830","2,510.54878649195","3,209.11791230247",NA,11
eː,1,mujêr,28.1163546963884,0.22486582754137885,r,414.135960778326,"2,142.99287026946","2,538.98966003346","3,345.04709382184",NA,11
r,0,mujêr,28.273198611098515,0.08882200187884237,NA,390.189361656122,"1,344.30944382597","2,361.43391458757","3,806.00247255252",NA,11
a,0,a,28.755951775932935,0.03935151981973917,s,809.784125496440,"1,326.79373053065","1,776.00644180955","3,617.41689548441",NA,11
s,0,stâg,28.825098017901908,0.0989409641182064,t,"1,465.983912391350","2,102.53288643989","2,774.10026172858","3,505.36593279779",NA,11
t,0,stâg,28.92010383003814,0.09107066015425858,aː,"1,609.451795823790","2,404.43743247324","3,375.82394940231","4,082.71772628248",NA,11
aː,1,stâg,28.99943384876044,0.06758937729033576,g,827.017199449829,"1,445.68493708952","2,122.89727627092","3,568.36719208745",NA,11
g,0,stâg,29.077077373776177,0.0876976727411396,θ,812.430272023412,"1,525.64565406154","2,318.57775822081","3,140.75707087777",NA,11
θ,0,zétt,29.191196781253424,0.14054114221336178,e,"1,260.487127469500","1,985.71207719007","2,901.29555353735","3,911.57792224466",NA,11
e,1,zétt,29.306348587611637,0.0897624705030644,tː,484.623244864718,"2,071.99461530895","2,490.03731745094","4,222.55636977428",NA,11
tː,0,zétt,29.499862828325146,0.29726601092394134,NA,292.008177725657,"1,927.12135631060","2,993.71536741193","3,749.37806377795",NA,11
e,0,es,29.91268602733707,0.03822719068203639,s,424.389091480221,"1,995.91310907449","2,265.03111883472","2,781.24161918202",NA,11
s,0,es,29.98801607956343,0.11243291377068589,a,"1,539.107306455510","2,271.98098574750","2,922.67673423023","3,799.39990617579",NA,11
j,0,leziån,3.0776784083588566,0.03935151981974227,ɑ,357.966001300160,"2,057.91025638637","2,574.03655087076","3,134.37244494070",RM,11
ɑ,1,leziån,3.175559857853316,0.15641137916917724,n,"1,148.541300184070","1,451.70076275122","1,747.77690995856","2,901.75503198490",RM,11
n,0,leziån,3.3178523082871996,0.1281735216985891,NA,542.689724734023,"1,352.30256746732","2,654.28944173342","3,666.14484496543",RM,11
n,0,nómmr,3.7720134905638263,0.13457889124063804,o,290.507982841422,950.01265697584,"2,171.47877967408","3,034.52074696519",RM,11
o,1,nómmr,3.883151772554716,0.08769767274114004,mː,655.639235716762,"1,118.30165005301","3,046.72007652827","3,757.59069961102",RM,11
mː,0,nómmr,3.983217065810632,0.11243291377069208,r,399.346811597760,"2,089.37763151359","3,227.00599874988","4,359.89916823456",RM,11
a,0,a,30.07740024601113,0.06633541912470875,v,615.309396456787,"1,401.83171199459","2,112.82090570099","4,292.14179094943",NA,11
v,0,vâg,30.14098965680553,0.06084340246409425,aː,225.616375396921,"1,027.16804729616","2,323.25263895692","3,566.27242648438",NA,11
aː,1,vâg,30.24336842285082,0.1439141296264843,g,901.037144091071,"1,306.67995508957","2,199.71755732682","3,868.09544028163",NA,11
g,0,vâg,30.379804110440112,0.12895724555210109,p,966.779402659744,"1,857.92568793989","2,403.08607791413","3,201.95814870679",NA,11
p,0,pr,30.481947759329344,0.07533005222635936,r,846.053674602371,"1,457.96312670187","2,326.20324182372","3,350.81851740448",NA,11
r,0,pr,30.561199405666287,0.08317324044753249,i,870.958866837241,"1,624.25049824047","2,442.14186880161","3,645.12194809410",NA,11
i,0,i,30.630332089763876,0.05509212774763838,m,282.519964417713,"2,196.68671237317","2,396.78100110214","3,305.30819641503",NA,11
m,0,mî,30.700040496301703,0.08432468532801707,iː,282.430448899297,921.30002848937,"2,350.12984155966","3,650.88714860558",NA,11
iː,1,mî,30.80323010194329,0.12205452595515708,f,265.217166642884,"2,322.35694453259","3,421.63332064866","4,226.27936091888",NA,11
f,0,furmintón,30.918054860888702,0.10759499193567024,u,"1,087.661348426270","2,038.45574668828","3,001.54046407624","3,904.36911079879",NA,11
u,0,furmintón,30.99433893961068,0.0449731655082779,r,372.002654295768,863.12408743812,"2,328.26364771852","3,667.33548380818",NA,11
r,0,furmintón,31.06348518157965,0.09331931842967124,m,385.655449985511,"1,040.13639728996","2,058.11330593606","2,813.01458020252",NA,11
m,0,furmintón,31.13993956294372,0.05958944429846724,i,316.948762791413,"1,151.03007287312","2,076.79625295599","2,401.77674559248",NA,11
i,0,furmintón,31.20851008247245,0.07755159475899731,n,342.833595335296,"2,274.46912907282","2,602.02748597377","3,370.70540780262",NA,11
n,0,furmintón,31.27145895631265,0.04834615292139688,t,322.755579470115,"1,399.51412528472","2,390.62485410146","4,227.95299355776",NA,11
t,0,furmintón,31.353926845292012,0.11658962503732796,o,279.697256154335,"2,215.06680526288","3,122.57633630724","3,801.07040590901",NA,11
o,1,furmintón,31.482884090844117,0.14132486606687775,n,596.498019692890,"1,132.73462347994","2,426.69202249517","3,470.60452227608",NA,11
n,0,furmintón,31.5855899043022,0.06408676084929255,s,403.717533472009,940.67517976946,"2,522.59466894670","2,468.37487970676",NA,11
s,0,sé,31.68604705948487,0.13682754951604892,e,"1,506.715360294040","2,364.18786612794","3,056.92766888779","3,793.83530100257",NA,11
e,1,sé,31.8618342668939,0.2147468653020148,NA,464.433812830535,"1,898.22162045640","2,351.16024808479","3,159.21829504558",NA,11
a,0,a,32.132051563998914,0.07645438136406568,d,640.184807304553,"1,488.17271933064","2,322.97218231635","3,147.90059855317",NA,11
d,0,dégg,32.21363024099662,0.0867029726313504,e,235.736557112913,"1,408.07329572070","2,507.61814391393","3,947.34383884302",NA,11
e,1,dégg,32.313198184197645,0.11243291377068942,gː,446.323202651826,"1,907.94538150096","2,477.40939645100","3,599.08085177528",NA,11
gː,0,dégg,32.45236632224585,0.16590336232572156,NA,"1,896.575901027490","2,273.47043836933","3,381.55190342386","3,951.74952798525",NA,11
ai,0,ai,32.93889793235992,0.0899463310165487,j,459.697179433928,"1,848.12477391421","2,527.49465171768","3,567.06870590831",NA,11
j,0,ai,33.001860364071504,0.03597853240661664,o,423.089632176369,"1,721.59231497398","2,455.40363921888","3,488.64602592460",NA,11
o,1,ò,33.03502807363385,0.03035688671808856,d,479.389590840427,"1,321.47807581980","2,477.14861138453","3,595.41679793436",NA,11
d,0,da,33.08223633954616,0.06405964510651785,a,250.956456276649,"1,269.32859333544","2,472.04093523098","3,633.59275172220",NA,11
a,0,da,33.13450408657815,0.04047584895744904,f,527.655957719498,"1,243.91033936150","2,337.76543219202","3,605.16067605114",NA,11
f,0,fèr,33.2087098096668,0.10793559721985702,ɛː,649.582727877231,"1,890.15283438880","2,551.97193909427","3,428.39000764009",NA,11
ɛː,1,fèr,33.32169131110075,0.11802740564805704,r,606.759797733507,"1,680.76357617021","2,244.39301974688","3,318.97260360119",NA,11
r,0,fèr,33.40881324236746,0.05621645688534471,l,478.849310435518,"1,413.82373981668","2,347.17088226262","3,640.52396231205",NA,11
l,0,la,33.463905370115086,0.05396779860992495,a,452.044037969272,"1,103.69211881761","2,449.08739518371","3,599.93653653323",NA,11
a,0,la,33.50775420648566,0.03372987413120398,m,604.242844570416,"1,339.30911553166","2,413.15122217891","3,512.41756579329",NA,11
m,0,mî,33.56661118357317,0.08398408004383384,iː,258.792562184493,"1,737.53917122533","2,235.63057742344","3,592.29935033225",NA,11
iː,1,mî,33.63221413548693,0.047221823783687,v,327.400123745462,"2,020.29344763418","2,561.87432912460","3,329.37622849811",NA,11
v,0,vétta,33.685057604959155,0.05846511516075736,e,382.201939733898,"1,535.99067823853","2,459.90668698151","3,630.23179212645",NA,11
e,1,vétta,33.762636315460924,0.09669230584278664,tː,514.819967294953,"1,670.94851754103","2,449.16507586660","3,559.65417190790",NA,11
tː,0,vétta,33.882847602938824,0.14373026911300713,a,472.114712374455,"1,646.26337537947","2,506.73609914460","3,798.68731096515",NA,11
a,0,vétta,33.98788044705768,0.06633541912469809,m,517.717541559826,"1,449.13695129553","2,354.33562816695","3,581.26609052900",NA,11
m,0,mé,34.060059071155585,0.07802182907111899,e,258.043722227565,"1,251.33015605545","2,255.40093161947","3,362.53224781693",NA,11
e,1,mé,34.15528644257648,0.11243291377068232,NA,488.110491259998,"1,745.56624252524","2,445.85726005365","3,586.27309118175",NA,11
a,0,a,35.44657707233145,0.06183810257387279,b,747.816963764026,"1,296.30266933979","2,193.35056794588","3,204.97610052910",NA,11
b,0,bèd,35.52134495998895,0.08769767274113605,ɛː,264.182495389252,"1,241.12471459440","2,459.67368549857","3,645.92269492633",NA,11
ɛː,1,bèd,35.61747510126289,0.10456260980673449,d,608.776544036013,"1,791.06128855316","2,465.58228364412","3,626.07331222732",NA,11
d,0,bèd,35.71079441969256,0.08207602705260086,a,242.993867360749,"1,571.98371479061","2,575.63610980717","3,690.69278707200",NA,11
a,0,al,35.78137848034065,0.05909209424358153,l,586.418562773934,"1,368.22287737486","2,410.73059802877","3,750.91179497721",NA,11
l,0,al,35.83509760392313,0.04834615292138977,m,358.362344493302,"1,337.67567992549","2,325.55912509260","3,684.78768732589",NA,11
m,0,mî,35.91098982071834,0.10343828066903173,iː,265.158469148376,"1,337.86719164854","2,303.50733939062","4,130.48476066534",NA,11
iː,1,mî,35.98575770837585,0.04609749464597712,p,284.283199492618,"2,182.05722374499","2,808.54658611755","3,732.19522958498",NA,11
p,0,pîguer,36.07561210913566,0.1336113068736395,iː,261.247491939484,"2,124.04424258251","2,801.39540568761","3,815.92368371590",NA,11
iː,1,pîguer,36.254118209132216,0.2234008931194822,g,334.699173664777,"2,366.23988495594","3,021.57887058626","3,423.58813252868",NA,11
g,0,pîguer,36.4032350067777,0.0748327021714772,w,233.159184011106,"1,823.61354821013","2,391.47299330741","3,802.46231900080",NA,11
w,0,pîguer,36.48337586509629,0.08544901446571629,e,328.573515411089,"1,207.53113652271","2,396.28921375944","3,607.19157679460",NA,11
e,0,pîguer,36.56611917388168,0.0800376031050547,r,472.729435664277,"1,619.14180047201","2,353.02715605944","3,822.95499346691",NA,11
r,0,pîguer,36.63026659619648,0.04825724152453148,NA,407.749999471157,"1,346.20369183259","2,261.57661177669","4,090.81232356326",NA,11
a,0,anc,37.015310413446166,0.10595611726039068,n,898.723210918927,"1,586.30739726493","2,159.65721317249","3,815.05464685454",NA,11
n,0,anc,37.112641897406135,0.08870685065955541,s,654.969132595274,"1,673.76610884323","2,405.00657740734","4,678.84250486998",NA,11
s,0,s'a,37.24031058821739,0.1666305309629479,a,"1,531.784914797690","2,074.59534756751","3,373.32500682807","3,784.36918935451",NA,11
a,0,s'a,37.352999826800755,0.05874794620378054,v,608.460362501440,"1,426.04457831484","2,288.64566680528","3,849.44308145060",NA,11
v,0,vadd,37.42643475955548,0.088121919305670815,a,256.852224294553,"1,100.73682204687","2,407.55449107699","3,831.62192728161",NA,11
a,0,vadd,37.52892575913654,0.1168600798564512,dː,819.531131785597,"1,324.13174809630","2,377.62023587141","3,759.02144387755",NA,11
dː,0,vadd,37.71623249444754,0.2577533907655365,i,214.567893205860,"1,499.21524657621","2,664.26547444669","3,908.40418647782",NA,11
i,0,di,37.88602293807936,0.08182749649812138,m,282.483076167675,"2,155.87205339909","2,704.67263122115","3,593.29864235712",NA,11
m,0,moramazè,37.96978960334136,0.08570583402587317,o,289.891779139393,964.68773779740,"2,431.69267889805","3,380.78962500602",NA,11
o,0,moramazè,38.05198266290147,0.07868028509435021,r,485.396840026971,969.58714982489,"2,311.45117152806","3,467.01861304054",NA,11
r,0,moramazè,38.134700276729745,0.08675494256218741,a,537.040067848954,"1,176.11916257779","1,577.38119721297","3,568.79959292411",NA,11
a,0,moramazè,38.195911945965555,0.03566839590943971,m,603.978005334735,"1,237.00001474104","1,984.32794612847","3,671.87515201670",NA,11
m,0,moramazè,38.256758033105186,0.08602377836982811,a,250.829469350522,"1,025.71425819676","2,408.59355514802","2,522.36793747909",NA,11
a,0,moramazè,38.33168073484326,0.06382162510632128,θ,641.845766469234,"1,278.04288631085","2,426.04941855188","3,946.06271403892",NA,11
θ,0,moramazè,38.43597740968323,0.14477172457360865,ɛː,"1,029.460957126330","1,884.30734731781","2,886.71985278577","3,615.86238714481",NA,11
ɛː,1,moramazè,38.62876158592505,0.2407966279100364,NA,584.463552816184,"1,907.11669713840","2,429.30569653240","3,819.60450799040",NA,11
t,0,torturèr,39.00315574535772,0.086023778369821,o,"1,444.262953516160","2,194.03429427651","3,114.29868143796","3,869.28839401883",NA,11
o,0,torturèr,39.07449253717659,0.05664980526793783,r,450.773266244332,974.54931621490,"2,425.67942014813","3,177.39730381078",NA,11
r,0,torturèr,39.14005944142189,0.07448400322265059,t,425.539825437049,"1,083.20464592806","2,164.12157872123","2,888.86039023995",NA,11
t,0,torturèr,39.22435066095205,0.0940984358376653,u,408.291054134583,"1,554.41391400614","2,711.65186749915","3,630.62428198412",NA,11
u,0,torturèr,39.299187525971575,0.05557529420138962,r,388.350260735932,840.42988137814,"2,585.91420153897","3,305.44936475813",NA,11
r,0,torturèr,39.35530007570624,0.05664980526793073,ɛː,417.344243829756,"1,108.96724810336","2,076.66710122041","3,080.37944820195",NA,11
ɛː,1,torturèr,39.44027478360813,0.11329961053586146,r,637.815023578738,"1,657.80990180955","2,301.81999123923","3,734.15192308580",NA,11
r,0,torturèr,39.5161734393949,0.03849770103767014,u,388.554815402039,"1,180.80453791057","1,845.40442847025","2,928.17620146087",NA,11
u,0,un,39.57476243246091,0.07868028509435021,n,385.694785099524,788.81489363228,"2,225.21006699716","3,068.15857649234",NA,11
n,0,un,39.67022784504205,0.11225054006794012,g,440.991715875658,571.37616395210,"2,286.03959233005","2,930.67164256866",NA,11
g,0,gât,39.77040135442955,0.08809647870706527,aː,214.114607363583,"1,403.99382934938","2,451.48908410292","3,980.35511339237",NA,11
aː,1,gât,39.993071318707926,0.35724344984967615,t,833.401103947942,"1,376.46299013557","2,223.39771563216","3,839.60668412346",NA,11
r,0,nómmr,4.116436491723314,0.1540059380546719,o,839.060949520115,"1,473.49081804807","3,076.95594994665","3,404.65442648327",RM,11
o,1,ónng',4.256401892462238,0.125924863423176,nː,577.590046552624,"1,085.42912570172","2,821.17844478355","3,348.00477214264",RM,11
nː,0,ónng',4.390667294161471,0.14260593997529014,dz,510.716966478970,"2,130.45269869459","2,168.19893513067","3,370.09311322689",RM,11
dz,0,ónng',4.601216793616872,0.2784930589355117,NA,"1,372.872172000550","2,623.01266192965","2,929.65486543859","3,557.54436176094",RM,11
t,0,gât,40.248275187791265,0.1531642883170008,NA,577.690030241037,"1,297.35516727180","2,540.61124427759","3,662.54184415492",NA,11
o,0,o,40.65307967049444,0.03881560731321087,d,435.249066043520,891.86556158833,"2,849.60259863896","3,209.80116406682",NA,11
d,0,dèr,40.71340122240011,0.08182749649812848,ɛː,248.007380599062,"1,100.23316257490","2,741.76617602501","3,785.87550828243",NA,11
ɛː,1,dèr,40.80309674740767,0.09756355351699142,r,542.483517885198,"1,881.59248028286","2,505.56928606504","3,789.81677054492",NA,11
r,0,dèr,40.88754692007561,0.07133679181887942,d,437.492920557011,"1,233.74664614780","2,086.16680861126","3,745.97472432863",NA,11
d,0,däl,40.96928857985519,0.092146527740276,æ,222.237585480567,"1,248.06006808758","2,599.56392815956","3,657.80708726322",NA,11
æ,1,däl,41.04945663393288,0.06818958041510825,l,449.490876858408,"1,808.13022783329","2,553.74256193211","3,808.92211792305",NA,11
l,0,däl,41.13217424776115,0.09724564724143649,b,276.061705307962,"1,560.18442727045","2,697.60908156637","3,475.32855758549",NA,11
b,0,bòt,41.24298467563217,0.12437520850061644,ɔː,207.020850406632,963.98464007787,"2,513.76354686508","4,352.41447024125",NA,11
ɔː,1,bòt,41.39733152792208,0.1843184960791859,t,450.645816069502,749.94357197285,"3,006.40918703291","3,379.11008729705",NA,11
t,0,bòt,41.53932162318809,0.09966169445284125,a,356.734331646610,824.12623633582,"2,814.35150999389","3,331.66999122872",NA,11
a,0,a,41.621209496771954,0.06411405271489201,u,483.297026447196,"1,075.28498838742","2,644.33243063911","3,387.30468786820",NA,11
u,0,un,41.678444214359594,0.05035538246038129,n,339.107868261915,693.43590297079,"2,487.53351014530","2,971.75996312596",NA,11
n,0,un,41.73614309009545,0.06504236901132998,i,321.995774357006,"2,441.17925814635","2,673.77820930017","3,860.33917255855",NA,11
i,0,imigrè,41.789645683959606,0.04196281871698915,m,356.956320684397,"2,074.68958073129","2,449.55652948224","3,434.12714129472",NA,11
m,0,imigrè,41.84298932468599,0.06472446273576793,i,271.677578963863,"1,102.16403096249","2,294.81005189928","3,709.51240042322",NA,11
i,0,imigrè,41.90892181102746,0.0671405099471798,g,293.486170410879,"2,243.16400399175","3,118.59435573675","3,710.42813496893",NA,11
g,0,imigrè,41.974854278334746,0.06472442466738926,r,262.965969399386,"2,100.04127813931","2,225.62533061572","3,663.58957994943",NA,11
r,0,imigrè,42.04393395704581,0.07343493275472923,ɛː,490.310110174069,"1,487.90477325293","2,136.97189393071","3,497.83470748988",NA,11
ɛː,1,imigrè,42.165845480582774,0.1703881143192092,NA,629.161136337775,"1,851.39626065624","2,389.82866633712","3,831.10746968175",NA,11
i,0,in,43.094158362002375,0.0933672716452989,n,427.175666656718,"1,513.03782044682","2,612.89047316820","3,824.05817256480",NA,11
n,0,in,43.15343084344012,0.02517769123019064,s,498.837040582120,"2,195.46017794906","2,663.31823418047","4,218.85975076960",NA,11
s,0,sti,43.191197380285416,0.0503553824603884,t,"1,223.996123546020","2,092.51275482978","3,099.28882385633","3,875.17542805731",NA,11
t,0,sti,43.263351173015195,0.0939522029991835,i,"1,166.558768007330","2,656.71687292642","3,462.59982727901",NA,NA,11
i,0,sti,43.33288228957517,0.04511003012076031,k,272.469318717720,"2,231.75862535481","2,595.39018464920","3,687.67571467079",NA,11
k,0,chèS,43.40474361662801,0.09861262398491988,ɛː,262.497517237873,"2,090.18400235496","2,543.57840868223","3,819.59984780013",NA,11
ɛː,1,chèS,43.51023559477438,0.11237133230781636,z,552.988296492987,"2,045.29792031281","2,538.39173881523","3,906.53303514858",NA,11
z,0,chèS,43.59946698066791,0.06609143947925133,k,918.057925952009,"2,013.02629597255","3,081.16780415203","3,732.74917498010",NA,11
k,0,che,43.67447551912453,0.0839256374339783,e,475.229707829144,"1,921.63261583158","2,872.39256056605","3,592.92743522436",NA,11
e,0,che,43.73718767764299,0.04149867960295239,k,391.690206731611,"2,017.47873813409","2,323.65190470681","4,268.69083186185",NA,11
k,0,qué,43.81037782054139,0.10488160619384956,w,306.456051771475,"2,117.63437432232","2,206.64425589817","3,838.78898505045",NA,11
w,0,qué,43.88694724440059,0.04825724152453858,e,463.859907380030,"1,293.74491795946","2,088.73542582852","4,129.61286997533",NA,11
e,1,qué,43.9467442610723,0.07133679181887231,NA,504.354303801900,"1,762.49438253640","2,239.25987403250","4,079.12154977695",NA,11
a,0,a,44.18462574713557,0.05350259386415956,m,715.144615632782,"1,170.39079128171","2,221.66433986682","3,494.78147676094",NA,11
m,0,m,44.246520904743136,0.07028772135095807,ts,312.009252114086,"1,020.49766931280","2,325.77467566953","2,693.29801066116",NA,11
ts,0,ciâm,44.34654818129216,0.1297668317470979,aː,"1,023.461358311400","2,060.27772749298","3,009.75484126527","3,575.03198160581",NA,11
aː,1,ciâm,44.472802219539304,0.12274124474718916,m,786.719053421508,"1,262.53562039941","2,248.62975169150","3,565.84547214363",NA,11
m,0,ciâm,44.577842778870945,0.08733987391609332,NA,400.740021410878,"1,225.75670074525","1,366.00662325031","2,426.69225186850",NA,11
ts,0,cîSa,44.7453030310441,0.1363791608302023,iː,"1,111.273751574430","2,160.15486170963","3,136.10767014049","3,789.58947681438",NA,11
iː,1,cîSa,44.93081683042969,0.2346484379409688,z,286.100255842388,"2,273.14538875431","2,821.46815783657","3,705.37320494975",NA,11
z,0,cîSa,45.11947784121905,0.14267358363775884,a,"1,727.839883410270","3,048.55676063815","3,590.79768069113","4,408.45101973965",NA,11
a,0,cîSa,45.24549980990919,0.1093703537425128,NA,511.618105058263,"1,542.41391834344","2,327.77503696401","3,633.44568444212",NA,11
s,0,se,46.310864446509285,0.14057544270190905,e,"1,404.433377546960","2,336.56921734985","3,545.08636979494","4,103.80600637031",NA,11
e,0,se,46.405280788622505,0.04825724152453148,p,405.908285567816,"1,679.10947311402","2,427.19594207004","3,491.33838204163",NA,11
p,0,pò,46.496915501428134,0.135012184086726,ɔː,306.026368094620,"1,635.71617959553","2,605.00645734816","3,280.17834317178",NA,11
ɔː,1,pò,46.639430131928115,0.15001707691322963,NA,600.917357167437,980.66656728105,"2,451.88896801097","3,528.72208763713",NA,11
ai,0,ai,47.00670010927463,0.09395220299919772,j,569.001997048453,"1,802.76434031887","2,541.62908649298","3,493.22614261123",NA,11
j,0,ai,47.074657620132726,0.04196281871698204,e,314.490683687132,"2,097.53514164599","2,766.26538470901","3,693.08865574571",NA,11
e,1,é,47.12367146644823,0.05606487391403192,d,389.231684229629,"2,009.62738086378","2,548.32485973021","3,706.03468320518",NA,11
d,0,di,47.18137034218409,0.05933287755767935,i,274.089368393451,"1,945.67816899404","2,445.93279229771","3,725.79848942985",NA,11
i,0,di,47.24250889500067,0.06294422807548017,d,299.032033299975,"2,060.49211983215","2,532.34252824584","3,675.99368782558",NA,11
d,0,delincuént,47.299158700268606,0.0503553824603884,e,242.262017822039,"1,966.73396803900","2,440.34356063463","3,613.69776333652",NA,11
e,0,delincuént,47.34995278124441,0.0512327794912224,l,390.757017612035,"1,891.61278043723","2,492.81564137499","3,671.21847858756",NA,11
l,0,delincuént,47.40599221455983,0.06084608713963035,i,282.722350806922,"1,625.65762797204","2,415.79353662597","3,461.93548227315",NA,11
i,0,delincuént,47.47313272450701,0.07343493275472923,n,331.424509700642,"2,138.99613102179","2,714.85338481678","3,677.77246478473",NA,11
n,0,delincuént,47.536601487816455,0.05350259386415246,k,364.664066880849,"2,253.82320361377","2,438.51883300434","3,706.47038123692",NA,11
k,0,delincuént,47.60582741840018,0.08494926730329411,w,729.356335784159,"1,030.36704799262","2,267.06651508143","3,370.73513979994",NA,11
w,0,delincuént,47.66875892617635,0.04091374824906069,e,383.797930709354,"1,266.59494037340","2,225.16250894044","3,396.28984589172",NA,11
e,1,delincuént,47.72331059050843,0.06818958041510115,n,412.541760359433,"2,032.84276982697","2,530.08940226124","3,653.21717492969",NA,11
n,0,delincuént,47.78258307194618,0.0503553824603884,t,412.738330424956,"2,169.80852682057","2,463.85770617952","4,100.27113871387",NA,11
t,0,delincuént,47.85810342533746,0.10068532432216416,i,351.263189397716,"2,194.31429045604","3,157.08383273906","3,739.47740140266",NA,11
i,0,in,47.93294029035699,0.04898840571690499,n,315.132856904254,"2,136.41371916211","2,595.70803079006","3,726.42684721423",NA,11
n,0,in,47.981563113977714,0.04825724152453858,m,377.751437779184,"1,974.61748157536","2,400.62220747679","3,703.60848853971",NA,11
m,0,muturén,48.03401663737395,0.05664980526793073,u,473.209378533582,"2,323.26145217365","2,497.18079851042","3,642.02670422100",NA,11
